Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2018/1/26,0.002 ,-0.229 ,-0.159 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/29,0.005 ,0.356 ,-0.011 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/30,-0.002 ,-0.558 ,-1.428 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/31,-0.020 ,-2.521 ,-0.832 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018/2/1,0.018 ,0.861 ,1.679 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/2,0.001 ,0.805 ,-0.901 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/5,-0.016 ,2.082 ,-2.545 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/6,-0.029 ,-4.055 ,-4.725 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/7,0.012 ,0.788 ,0.163 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/8,0.024 ,0.859 ,1.134 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/9,-0.011 ,-2.013 ,-2.322 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/13,-0.025 ,-1.713 ,-0.645 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/14,-0.021 ,-1.153 ,-0.426 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/15,0.003 ,1.275 ,1.469 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/16,0.009 ,1.070 ,1.189 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/19,0.024 ,2.041 ,1.975 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/20,-0.012 ,-1.715 ,-1.012 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/21,0.001 ,1.639 ,0.208 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/22,-0.009 ,-1.041 ,-1.067 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/23,0.007 ,0.999 ,0.719 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/26,0.005 ,1.248 ,1.191 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/27,0.008 ,2.030 ,1.066 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/28,-0.020 ,-2.192 ,-1.436 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/3/1,-0.021 ,-1.389 ,-1.558 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/2,-0.024 ,-3.785 ,-2.499 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/5,-0.015 ,-2.115 ,-0.659 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/6,0.010 ,1.606 ,1.785 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/7,-0.012 ,-0.872 ,-0.771 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/8,0.003 ,0.879 ,0.543 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/9,-0.004 ,-1.172 ,0.473 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/12,0.025 ,3.202 ,1.653 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/13,0.002 ,-0.829 ,0.660 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/14,-0.004 ,-0.566 ,-0.869 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/15,-0.001 ,0.190 ,0.122 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/16,-0.007 ,-0.433 ,-0.584 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/19,-0.008 ,-1.061 ,-0.902 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/20,0.004 ,0.083 ,-0.465 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/22,-0.001 ,0.604 ,0.987 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/23,-0.035 ,-5.267 ,-4.512 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/26,0.006 ,0.461 ,0.719 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/27,0.037 ,3.700 ,2.654 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/28,0.013 ,1.754 ,-1.342 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/29,-0.003 ,-0.356 ,0.608 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/30,-0.002 ,0.522 ,1.395 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/4/2,-0.007 ,-0.492 ,-0.306 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/3,-0.007 ,-0.741 ,-0.450 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/4,0.001 ,1.301 ,0.128 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/5,0.002 ,1.064 ,1.529 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/6,-0.003 ,-0.540 ,-0.360 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/9,0.002 ,0.190 ,0.513 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/10,0.014 ,2.604 ,0.535 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/11,0.001 ,-0.053 ,-0.492 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/12,0.004 ,-1.244 ,-0.124 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/13,0.005 ,1.017 ,0.547 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/16,0.004 ,0.240 ,0.261 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/17,-0.006 ,-0.661 ,0.055 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/18,0.007 ,-1.065 ,1.422 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/19,-0.002 ,-0.700 ,0.149 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/20,0.005 ,-0.244 ,-0.130 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/23,0.002 ,-0.190 ,-0.335 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/24,0.020 ,1.769 ,0.861 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/25,0.008 ,1.203 ,-0.282 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/26,0.000 ,0.317 ,0.469 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/27,0.002 ,-0.791 ,0.664 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/5/1,0.002 ,-0.983 ,0.179 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/2,-0.004 ,-2.386 ,-0.157 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/7,0.005 ,-0.604 ,-0.025 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/8,-0.006 ,0.304 ,0.185 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/9,0.038 ,-2.287 ,-0.443 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/10,0.023 ,0.084 ,0.394 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/5/11,-0.006 ,2.057 ,1.161 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/14,0.002 ,1.131 ,0.472 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/15,-0.006 ,-0.519 ,-0.209 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/16,0.005 ,-0.136 ,-0.442 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/17,0.001 ,0.522 ,0.533 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/5/18,0.002 ,1.257 ,0.403 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/21,-0.001 ,-0.431 ,0.314 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/22,-0.005 ,0.108 ,-0.183 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/23,-0.012 ,-1.029 ,-1.179 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/24,-0.031 ,-3.392 ,-1.114 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/5/25,-0.013 ,-0.935 ,0.061 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/28,-0.009 ,1.115 ,0.135 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/29,-0.011 ,-0.057 ,-0.546 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/30,-0.019 ,-3.309 ,-1.520 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/31,0.012 ,0.848 ,0.832 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/6/1,0.029 ,0.551 ,-0.137 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/4,0.039 ,2.395 ,1.374 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/5,-0.008 ,-1.128 ,0.283 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/6,0.018 ,0.028 ,0.382 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/7,0.007 ,0.742 ,0.873 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/8,-0.006 ,-0.537 ,-0.564 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/11,0.002 ,1.648 ,0.483 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/12,-0.013 ,-0.559 ,0.326 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/13,0.013 ,1.209 ,0.385 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/14,-0.009 ,-1.500 ,-0.992 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/15,0.018 ,-0.311 ,0.498 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/18,-0.004 ,-1.303 ,-0.750 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/19,-0.008 ,-1.548 ,-1.772 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/20,-0.003 ,-0.350 ,1.243 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/21,-0.007 ,-0.351 ,0.610 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/22,-0.027 ,-1.965 ,-0.776 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/25,-0.015 ,-0.957 ,-0.794 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/26,-0.001 ,0.272 ,0.017 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/27,-0.006 ,-2.035 ,-0.314 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/28,0.011 ,0.124 ,-0.006 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/29,0.008 ,0.743 ,0.153 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/7/2,-0.014 ,-1.814 ,-2.208 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/3,0.001 ,0.501 ,-0.121 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/4,0.003 ,-0.686 ,-0.314 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/5,-0.002 ,-0.125 ,-0.783 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/6,0.011 ,1.381 ,1.119 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/9,0.007 ,0.372 ,1.212 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/10,-0.008 ,1.019 ,0.656 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/11,-0.003 ,-1.069 ,-1.192 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/12,0.014 ,0.648 ,1.166 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/13,0.006 ,1.013 ,1.845 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/17,0.013 ,0.942 ,0.443 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/18,0.014 ,0.271 ,0.427 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/19,-0.002 ,-0.270 ,-0.129 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/20,-0.002 ,-0.933 ,-0.293 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/23,-0.017 ,-1.185 ,-1.326 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/24,0.007 ,1.229 ,0.507 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/25,-0.006 ,1.034 ,0.461 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/26,0.008 ,0.480 ,-0.121 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/27,0.010 ,0.658 ,0.557 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/30,0.005 ,0.267 ,-0.739 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/31,-0.025 ,-0.562 ,0.039 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/8/1,0.013 ,2.951 ,0.856 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/2,-0.016 ,-2.866 ,-1.029 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/3,-0.008 ,0.744 ,0.056 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/6,-0.012 ,0.356 ,-0.079 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/7,0.002 ,1.032 ,0.691 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/8,-0.012 ,-0.058 ,-0.081 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/9,-0.010 ,-1.286 ,-0.203 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/10,-0.006 ,-0.383 ,-1.329 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/13,-0.021 ,-2.851 ,-1.976 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/14,0.009 ,1.957 ,2.281 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/15,-0.007 ,-1.500 ,-0.679 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/16,-0.006 ,0.183 ,-0.055 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/17,0.004 ,0.637 ,0.353 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/20,-0.006 ,0.031 ,-0.321 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/21,-0.005 ,0.211 ,0.093 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/22,0.023 ,1.897 ,0.643 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/23,-0.011 ,-1.950 ,0.216 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/24,0.004 ,-0.844 ,0.852 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/27,0.020 ,1.368 ,0.875 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/28,0.009 ,1.259 ,0.061 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/29,0.006 ,0.533 ,0.152 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/30,-0.009 ,-1.148 ,0.093 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/31,-0.010 ,-1.907 ,-0.019 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/9/3,-0.016 ,-1.094 ,-0.690 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/4,-0.006 ,-1.167 ,-0.046 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/5,-0.008 ,-1.056 ,-0.511 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/6,-0.008 ,-0.032 ,-0.411 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/7,-0.011 ,-0.314 ,-0.804 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/10,0.000 ,-0.441 ,0.296 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/11,0.016 ,0.475 ,1.303 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/12,-0.006 ,-1.796 ,-0.265 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/13,0.018 ,1.957 ,0.959 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/14,0.010 ,1.227 ,1.198 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/18,0.016 ,2.083 ,1.411 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/19,0.008 ,3.014 ,1.076 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/20,-0.006 ,1.034 ,0.010 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/21,0.003 ,2.137 ,0.824 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/25,0.017 ,0.715 ,0.295 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/26,0.001 ,-1.778 ,0.391 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/27,-0.003 ,-0.582 ,-0.986 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/28,0.012 ,0.939 ,1.359 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/10/1,-0.005 ,-0.145 ,0.521 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/2,0.016 ,1.514 ,0.103 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/3,-0.029 ,-4.245 ,-0.658 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/4,0.006 ,0.239 ,-0.561 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/5,0.000 ,-0.598 ,-0.800 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/9,-0.031 ,-3.097 ,-1.322 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/10,-0.004 ,-0.497 ,0.156 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/11,-0.024 ,-3.804 ,-3.893 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/12,0.002 ,0.227 ,0.459 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/15,-0.024 ,-2.620 ,-1.865 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/16,0.011 ,1.893 ,1.248 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/17,0.014 ,0.945 ,1.294 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/18,0.004 ,-0.097 ,-0.801 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/19,-0.010 ,-0.937 ,-0.556 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/22,-0.004 ,0.425 ,0.367 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/23,-0.001 ,-2.177 ,-2.671 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/24,0.005 ,0.266 ,0.365 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/25,-0.027 ,-3.064 ,-3.723 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/26,0.021 ,1.742 ,-0.396 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/29,-0.017 ,0.252 ,-0.164 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/30,0.009 ,1.976 ,1.454 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/31,0.020 ,6.472 ,2.159 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/11/1,-0.006 ,0.308 ,-1.062 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/2,-0.003 ,-0.093 ,2.564 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/5,-0.010 ,-0.984 ,-1.550 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/6,0.021 ,3.140 ,1.136 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/7,0.001 ,-2.653 ,-0.280 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/8,0.007 ,1.085 ,1.816 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/9,0.002 ,0.490 ,-1.052 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/12,0.002 ,0.061 ,0.088 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/13,-0.024 ,-2.194 ,-2.063 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/14,0.019 ,0.405 ,0.165 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/15,-0.004 ,-0.528 ,-0.196 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/16,-0.007 ,-0.686 ,-0.565 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/19,0.003 ,-0.157 ,0.650 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/20,0.016 ,-0.409 ,-1.091 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/21,0.000 ,-0.631 ,-0.350 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/22,0.016 ,0.381 ,0.646 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/27,0.018 ,1.488 ,0.644 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/28,-0.009 ,-1.373 ,1.023 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/29,0.004 ,-0.600 ,0.386 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/30,-0.013 ,1.909 ,0.397 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/12/3,0.034 ,2.092 ,1.001 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/4,-0.017 ,-2.386 ,-2.386 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/5,0.000 ,-2.381 ,-0.530 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/6,-0.005 ,-1.156 ,-1.906 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/7,-0.003 ,0.228 ,0.823 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/10,-0.006 ,-1.717 ,-2.118 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/11,-0.011 ,-0.396 ,-0.337 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/12,0.022 ,2.019 ,2.150 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/13,-0.004 ,1.039 ,0.988 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/14,-0.006 ,-1.928 ,-2.023 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/17,0.002 ,-0.130 ,0.618 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/18,-0.010 ,-0.721 ,-1.820 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/19,-0.002 ,0.627 ,-0.604 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/20,-0.020 ,-2.724 ,-2.837 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/21,-0.032 ,-1.433 ,-1.110 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/25,-0.053 ,-5.665 ,-5.011 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/26,0.011 ,1.961 ,0.894 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/27,0.044 ,4.135 ,3.883 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/28,-0.001 ,-0.069 ,-0.313 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/1/4,-0.009 ,-0.415 ,-2.262 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/7,0.031 ,3.694 ,2.438 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/8,0.012 ,3.178 ,0.824 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/9,0.008 ,1.298 ,1.104 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/10,0.004 ,-0.929 ,-1.289 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/11,0.017 ,2.424 ,0.972 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/15,0.010 ,1.546 ,0.961 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/16,-0.007 ,-0.280 ,-0.547 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/17,-0.008 ,-0.125 ,-0.198 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/18,0.001 ,0.280 ,1.293 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/21,0.003 ,0.871 ,0.258 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/22,-0.005 ,-0.123 ,-0.465 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/23,-0.009 ,-0.216 ,-0.142 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/24,0.001 ,0.062 ,-0.093 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/25,0.006 ,1.515 ,0.967 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/28,-0.011 ,-1.005 ,-0.600 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/29,-0.002 ,-0.154 ,0.076 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
